order_id,order_date,customer_id,restaurant_id,city,cuisine,order_value,discount,delivery_fee,net_order_value,delivery_time_min,rating,order_status,payment_method,promo_used,distance_km,is_new_customer,month
O008640,2026-06-22,C01057,R0026,Bengaluru,Biryani,280.0,0,19,280.0,44,3.4,Delivered,UPI,False,3.9,False,2026-06
O008641,2026-05-27,C00419,R0198,Bengaluru,Desserts,362.0,40,19,322.0,30,4.7,Delivered,Card,True,1.1,False,2026-05
O008642,2026-03-09,C02599,R0099,Mumbai,Desserts,407.0,40,19,367.0,43,4.0,Delivered,Wallet,True,1.9,False,2026-03
O008643,2026-03-24,C00626,R0233,Hyderabad,South Indian,616.0,80,29,536.0,18,4.1,Delivered,Card,True,2.5,False,2026-03
O008644,2026-02-19,C00845,R0171,Delhi NCR,Desserts,749.0,100,19,649.0,39,3.5,Delivered,UPI,True,9.2,True,2026-02
O008645,2026-01-25,C01879,R0197,Bengaluru,Burgers,538.0,0,39,538.0,50,3.3,Delivered,Card,False,9.8,False,2026-01
O008646,2026-06-15,C01945,R0191,Hyderabad,Burgers,1494.0,60,0,1434.0,40,3.5,Delivered,Card,True,5.3,False,2026-06
O008647,2026-05-01,C02930,R0206,Hyderabad,Desserts,534.0,0,0,534.0,45,4.1,Delivered,Cash,False,1.0,False,2026-05
O008648,2026-06-13,C02768,R0066,Delhi NCR,Chinese,437.0,40,29,397.0,20,3.7,Delivered,UPI,True,2.3,False,2026-06
O008649,2026-03-09,C02992,R0246,Bengaluru,Healthy,465.0,40,19,425.0,26,3.1,Delivered,Card,True,0.7,False,2026-03
O008650,2026-02-25,C00394,R0243,Hyderabad,Desserts,312.0,0,29,312.0,21,,Cancelled,Card,False,1.1,False,2026-02
O008651,2026-02-08,C02857,R0104,Hyderabad,Healthy,313.0,40,0,273.0,28,4.7,Delivered,Cash,True,4.7,False,2026-02
O008652,2026-03-04,C02920,R0191,Chennai,Burgers,518.0,60,39,458.0,42,3.7,Delivered,Card,True,6.2,False,2026-03
O008653,2026-05-08,C02915,R0141,Mumbai,Pizza,909.0,20,39,889.0,18,3.6,Delivered,Card,True,1.5,False,2026-05
O008654,2026-05-15,C02619,R0179,Pune,Desserts,365.0,80,29,285.0,42,4.4,Delivered,Cash,True,3.4,False,2026-05
O008655,2026-05-02,C02682,R0005,Pune,Pizza,583.0,0,0,583.0,32,4.0,Delivered,UPI,False,4.9,False,2026-05
O008656,2026-02-28,C00632,R0175,Mumbai,North Indian,211.0,60,0,151.0,44,4.5,Delivered,Card,True,2.5,False,2026-02
O008657,2026-02-17,C02857,R0164,Hyderabad,North Indian,584.0,20,29,564.0,34,4.9,Delivered,UPI,True,2.6,False,2026-02
O008658,2026-05-13,C00322,R0164,Pune,North Indian,311.0,0,49,311.0,52,5.0,Delivered,UPI,False,5.3,False,2026-05
O008659,2026-02-05,C00574,R0178,Chennai,Burgers,463.0,0,0,463.0,49,3.8,Delivered,UPI,False,3.5,True,2026-02
O008660,2026-03-29,C01694,R0184,Delhi NCR,North Indian,552.0,80,49,472.0,27,4.2,Delivered,UPI,True,3.7,False,2026-03
O008661,2026-01-25,C01064,R0019,Delhi NCR,North Indian,515.0,100,0,415.0,39,3.5,Delivered,Card,True,5.8,True,2026-01
O008662,2026-06-22,C01477,R0020,Delhi NCR,North Indian,488.0,0,0,488.0,18,4.1,Delivered,UPI,False,1.4,False,2026-06
O008663,2026-01-19,C02918,R0150,Bengaluru,Biryani,439.0,40,39,399.0,27,3.8,Delivered,Card,True,1.7,True,2026-01
O008664,2026-05-15,C02794,R0031,Delhi NCR,Biryani,574.0,60,29,514.0,35,4.7,Delivered,Card,True,1.6,False,2026-05
O008665,2026-03-07,C01148,R0105,Hyderabad,Healthy,601.0,0,0,601.0,50,,Cancelled,UPI,False,2.4,False,2026-03
O008666,2026-03-21,C02985,R0239,Pune,Biryani,241.0,0,29,241.0,56,4.0,Delivered,Card,False,9.5,False,2026-03
O008667,2026-06-16,C00959,R0190,Hyderabad,Pizza,419.0,60,0,359.0,37,3.8,Delivered,UPI,True,4.8,False,2026-06
O008668,2026-05-05,C00048,R0044,Bengaluru,North Indian,504.0,0,39,504.0,23,4.2,Delivered,UPI,False,1.6,False,2026-05
O008669,2026-05-26,C02237,R0196,Hyderabad,Healthy,600.0,0,19,600.0,35,3.7,Delivered,UPI,False,3.8,False,2026-05
O008670,2026-04-13,C02352,R0195,Bengaluru,Chinese,562.0,100,0,462.0,43,4.4,Delivered,Card,True,5.6,False,2026-04
O008671,2026-05-09,C01583,R0101,Bengaluru,South Indian,427.0,40,39,387.0,42,3.8,Delivered,Card,True,5.2,False,2026-05
O008672,2026-05-11,C02417,R0089,Bengaluru,Chinese,428.0,100,39,328.0,30,3.6,Delivered,Cash,True,3.3,False,2026-05
O008673,2026-05-07,C00460,R0049,Bengaluru,Chinese,485.0,80,39,405.0,31,3.8,Delivered,UPI,True,4.5,False,2026-05
O008674,2026-01-21,C02295,R0229,Delhi NCR,Burgers,522.0,0,29,522.0,28,4.4,Delivered,UPI,False,2.2,True,2026-01
O008675,2026-05-06,C02312,R0059,Delhi NCR,Healthy,523.0,0,0,523.0,47,,Cancelled,Card,False,4.2,False,2026-05
O008676,2026-05-04,C01230,R0132,Delhi NCR,Desserts,382.0,0,39,382.0,30,3.7,Delivered,UPI,False,2.4,True,2026-05
O008677,2026-06-07,C01531,R0117,Pune,Biryani,284.0,80,29,204.0,35,5.0,Delivered,Cash,True,1.0,False,2026-06
O008678,2026-01-11,C00530,R0167,Delhi NCR,Healthy,926.0,0,39,926.0,45,4.1,Delivered,UPI,False,3.2,True,2026-01
O008679,2026-01-22,C01388,R0135,Mumbai,Desserts,402.0,100,29,302.0,47,3.7,Delivered,UPI,True,9.8,True,2026-01
O008680,2026-04-21,C02798,R0199,Bengaluru,Healthy,413.0,80,49,333.0,35,4.3,Delivered,UPI,True,1.9,False,2026-04
O008681,2026-05-05,C01364,R0177,Chennai,North Indian,535.0,60,19,475.0,41,3.9,Delivered,UPI,True,5.4,False,2026-05
O008682,2026-02-26,C00407,R0089,Delhi NCR,Chinese,548.0,0,29,548.0,19,3.4,Delivered,Cash,False,1.9,True,2026-02
O008683,2026-03-30,C00453,R0015,Mumbai,South Indian,363.0,100,29,263.0,49,4.3,Delivered,UPI,True,5.7,False,2026-03
O008684,2026-05-11,C01901,R0007,Pune,Chinese,529.0,0,0,529.0,38,4.8,Delivered,Card,False,3.9,False,2026-05
O008685,2026-06-07,C00814,R0175,Mumbai,North Indian,225.0,0,0,225.0,34,4.2,Delivered,UPI,False,2.5,False,2026-06
O008686,2026-05-08,C00578,R0116,Bengaluru,South Indian,366.0,40,39,326.0,27,4.1,Delivered,UPI,True,3.1,False,2026-05
O008687,2026-02-14,C01932,R0196,Bengaluru,Healthy,522.0,0,39,522.0,31,3.4,Delivered,Card,False,1.8,True,2026-02
O008688,2026-02-05,C00147,R0098,Chennai,Biryani,415.0,0,19,415.0,26,4.1,Delivered,UPI,False,1.0,False,2026-02
O008689,2026-03-28,C00406,R0118,Mumbai,Desserts,672.0,0,29,672.0,25,4.0,Delivered,UPI,False,0.5,False,2026-03
O008690,2026-04-28,C00183,R0173,Bengaluru,Pizza,478.0,0,29,478.0,44,4.4,Delivered,UPI,False,7.5,False,2026-04
O008691,2026-03-13,C00236,R0108,Pune,Chinese,358.0,0,0,358.0,26,4.6,Delivered,UPI,False,2.9,True,2026-03
O008692,2026-03-09,C00638,R0106,Delhi NCR,Healthy,463.0,60,29,403.0,60,3.9,Delivered,UPI,True,11.8,False,2026-03
O008693,2026-06-27,C00179,R0147,Delhi NCR,Healthy,412.0,60,39,352.0,29,3.5,Delivered,Card,True,5.4,False,2026-06
O008694,2026-04-13,C02480,R0047,Mumbai,Pizza,593.0,0,19,593.0,34,3.7,Delivered,UPI,False,0.4,False,2026-04
O008695,2026-06-08,C00525,R0241,Mumbai,Biryani,395.0,0,19,395.0,26,4.5,Delivered,UPI,False,3.7,False,2026-06
O008696,2026-01-29,C02791,R0053,Mumbai,South Indian,543.0,0,19,543.0,32,4.1,Delivered,Wallet,False,1.7,False,2026-01
O008697,2026-06-13,C01564,R0230,Bengaluru,South Indian,590.0,0,29,590.0,61,4.5,Delivered,UPI,False,6.9,False,2026-06
O008698,2026-04-15,C01915,R0155,Pune,Biryani,473.0,0,39,473.0,42,4.0,Delivered,Card,False,0.8,False,2026-04
O008699,2026-03-14,C02371,R0133,Hyderabad,Chinese,423.0,40,29,383.0,28,3.8,Delivered,UPI,True,1.7,False,2026-03
O008700,2026-04-29,C01285,R0245,Bengaluru,Healthy,410.0,0,19,410.0,18,3.8,Delivered,UPI,False,1.8,False,2026-04
O008701,2026-03-26,C01636,R0060,Hyderabad,Healthy,610.0,20,19,590.0,36,4.2,Delivered,UPI,True,1.2,True,2026-03
O008702,2026-03-30,C01724,R0250,Delhi NCR,Healthy,430.0,0,19,430.0,26,3.8,Delivered,UPI,False,2.8,False,2026-03
O008703,2026-03-30,C02447,R0077,Delhi NCR,Burgers,746.0,20,39,726.0,43,3.9,Delivered,Wallet,True,8.2,False,2026-03
O008704,2026-03-17,C00337,R0062,Bengaluru,Burgers,437.0,0,0,437.0,35,4.8,Delivered,Card,False,2.3,True,2026-03
O008705,2026-05-19,C00119,R0059,Mumbai,Healthy,619.0,20,0,599.0,37,,Cancelled,Wallet,True,5.5,False,2026-05
O008706,2026-04-26,C01582,R0238,Hyderabad,Healthy,499.0,40,29,459.0,33,4.5,Delivered,Card,True,1.1,False,2026-04
O008707,2026-05-19,C02461,R0189,Chennai,Biryani,465.0,60,0,405.0,38,4.7,Delivered,Card,True,2.8,False,2026-05
O008708,2026-06-03,C00580,R0056,Delhi NCR,Chinese,353.0,40,19,313.0,41,3.8,Delivered,Wallet,True,3.9,False,2026-06
O008709,2026-02-22,C02353,R0078,Pune,South Indian,425.0,60,19,365.0,36,4.7,Delivered,UPI,True,0.2,True,2026-02
O008710,2026-05-22,C00196,R0222,Mumbai,North Indian,408.0,0,29,408.0,40,4.1,Delivered,Cash,False,0.9,False,2026-05
O008711,2026-03-05,C00333,R0047,Bengaluru,Pizza,907.0,40,29,867.0,42,4.3,Delivered,Card,True,0.7,False,2026-03
O008712,2026-05-18,C00623,R0176,Chennai,Biryani,159.0,60,39,99.0,46,3.5,Delivered,Card,True,8.7,False,2026-05
O008713,2026-01-31,C00658,R0138,Pune,North Indian,435.0,0,29,435.0,35,,Rejected,Card,False,3.3,False,2026-01
O008714,2026-02-05,C00704,R0160,Bengaluru,Burgers,972.0,100,29,872.0,23,4.7,Delivered,Wallet,True,2.3,False,2026-02
O008715,2026-01-10,C01457,R0193,Hyderabad,North Indian,453.0,20,19,433.0,36,4.2,Delivered,Card,True,1.1,True,2026-01
O008716,2026-01-26,C00883,R0024,Mumbai,Burgers,449.0,0,19,449.0,33,4.0,Delivered,Cash,False,3.0,True,2026-01
O008717,2026-01-20,C01450,R0029,Mumbai,Healthy,1009.0,0,29,1009.0,22,4.0,Delivered,UPI,False,1.9,True,2026-01
O008718,2026-05-05,C01253,R0235,Delhi NCR,North Indian,374.0,80,0,294.0,50,3.5,Delivered,UPI,True,2.7,False,2026-05
O008719,2026-02-13,C00524,R0135,Mumbai,Desserts,201.0,0,0,201.0,33,4.3,Delivered,UPI,False,1.9,False,2026-02
O008720,2026-03-03,C02265,R0095,Chennai,North Indian,979.0,0,39,979.0,35,4.9,Delivered,Card,False,3.4,False,2026-03
O008721,2026-03-20,C00990,R0145,Delhi NCR,Burgers,387.0,40,19,347.0,32,4.2,Delivered,Wallet,True,3.0,False,2026-03
O008722,2026-01-09,C02423,R0094,Mumbai,Healthy,151.0,0,39,151.0,47,4.0,Delivered,Card,False,5.8,True,2026-01
O008723,2026-03-12,C00036,R0025,Bengaluru,Healthy,579.0,0,0,579.0,42,3.8,Delivered,UPI,False,1.1,False,2026-03
O008724,2026-03-31,C00776,R0220,Chennai,Desserts,392.0,20,29,372.0,35,3.9,Delivered,UPI,True,3.0,False,2026-03
O008725,2026-01-24,C00028,R0036,Chennai,Burgers,629.0,40,29,589.0,41,4.1,Delivered,UPI,True,4.3,True,2026-01
O008726,2026-05-20,C00086,R0189,Chennai,Biryani,460.0,80,19,380.0,42,5.0,Delivered,Cash,True,3.7,False,2026-05
O008727,2026-03-01,C02236,R0071,Hyderabad,Desserts,808.0,20,29,788.0,37,4.2,Delivered,UPI,True,4.4,False,2026-03
O008728,2026-03-25,C02353,R0163,Pune,North Indian,263.0,100,29,163.0,34,3.8,Delivered,Cash,True,2.9,False,2026-03
O008729,2026-04-30,C02814,R0120,Hyderabad,South Indian,658.0,40,29,618.0,22,4.5,Delivered,Card,True,2.0,False,2026-04
O008730,2026-03-19,C02128,R0212,Pune,Chinese,633.0,60,29,573.0,47,3.9,Delivered,Card,True,5.3,False,2026-03
O008731,2026-01-16,C00186,R0206,Mumbai,Desserts,230.0,40,19,190.0,24,4.3,Delivered,Card,True,0.7,True,2026-01
O008732,2026-01-29,C01029,R0242,Delhi NCR,Biryani,619.0,0,29,619.0,24,4.1,Delivered,UPI,False,1.8,True,2026-01
O008733,2026-06-09,C00558,R0050,Mumbai,Biryani,579.0,0,19,579.0,24,4.2,Delivered,Cash,False,2.2,False,2026-06
O008734,2026-04-29,C02557,R0184,Delhi NCR,North Indian,543.0,0,29,543.0,18,4.2,Delivered,Card,False,1.9,False,2026-04
O008735,2026-02-04,C01638,R0222,Bengaluru,North Indian,425.0,40,19,385.0,30,4.2,Delivered,Card,True,1.2,True,2026-02
O008736,2026-02-12,C00971,R0248,Delhi NCR,Burgers,328.0,20,39,308.0,37,4.2,Delivered,UPI,True,4.6,False,2026-02
O008737,2026-04-06,C01026,R0128,Chennai,Biryani,720.0,20,19,700.0,29,3.0,Delivered,UPI,True,0.5,False,2026-04
O008738,2026-04-29,C00217,R0193,Chennai,North Indian,826.0,80,19,746.0,43,,Rejected,Wallet,True,2.8,False,2026-04
O008739,2026-02-22,C00257,R0230,Mumbai,South Indian,343.0,100,39,243.0,41,4.6,Delivered,Card,True,5.2,False,2026-02
O008740,2026-01-20,C01477,R0041,Delhi NCR,South Indian,338.0,40,19,298.0,36,,Cancelled,UPI,True,5.4,False,2026-01
O008741,2026-04-25,C01448,R0025,Mumbai,Healthy,577.0,0,0,577.0,26,4.3,Delivered,UPI,False,3.7,False,2026-04
O008742,2026-01-08,C00324,R0162,Hyderabad,Biryani,178.0,0,29,178.0,34,3.6,Delivered,UPI,False,4.9,True,2026-01
O008743,2026-05-02,C01605,R0136,Bengaluru,Burgers,513.0,80,19,433.0,52,4.0,Delivered,UPI,True,4.7,False,2026-05
O008744,2026-02-11,C02245,R0056,Mumbai,Chinese,345.0,80,39,265.0,41,3.7,Delivered,UPI,True,7.2,True,2026-02
O008745,2026-03-18,C00504,R0084,Delhi NCR,South Indian,324.0,60,29,264.0,42,3.3,Delivered,UPI,True,2.0,False,2026-03
O008746,2026-03-11,C00694,R0158,Pune,Biryani,510.0,0,29,510.0,34,3.7,Delivered,Card,False,6.1,False,2026-03
O008747,2026-04-21,C00959,R0068,Hyderabad,Burgers,529.0,0,39,529.0,31,4.1,Delivered,UPI,False,5.2,False,2026-04
O008748,2026-01-16,C02066,R0021,Delhi NCR,Biryani,761.0,0,29,761.0,36,4.3,Delivered,Wallet,False,1.0,True,2026-01
O008749,2026-03-10,C02155,R0091,Hyderabad,Burgers,398.0,0,19,398.0,37,3.6,Delivered,UPI,False,3.2,False,2026-03
O008750,2026-02-22,C00125,R0010,Bengaluru,South Indian,785.0,0,49,785.0,35,3.9,Delivered,Card,False,3.0,False,2026-02
O008751,2026-06-22,C00483,R0087,Mumbai,Healthy,315.0,40,29,275.0,36,,Rejected,Cash,True,3.2,False,2026-06
O008752,2026-06-28,C02675,R0033,Pune,Chinese,451.0,0,39,451.0,40,4.2,Delivered,Card,False,5.4,False,2026-06
O008753,2026-01-06,C02399,R0203,Bengaluru,Pizza,467.0,60,29,407.0,39,3.9,Delivered,UPI,True,4.1,True,2026-01
O008754,2026-05-03,C00351,R0105,Bengaluru,Healthy,897.0,0,29,897.0,40,4.0,Delivered,UPI,False,4.0,False,2026-05
O008755,2026-02-02,C00649,R0083,Delhi NCR,Chinese,494.0,0,0,494.0,27,3.0,Delivered,UPI,False,0.8,True,2026-02
O008756,2026-01-15,C02949,R0203,Pune,Pizza,336.0,20,39,316.0,57,3.7,Delivered,UPI,True,4.5,False,2026-01
O008757,2026-01-14,C00228,R0004,Hyderabad,Burgers,294.0,0,39,294.0,42,4.2,Delivered,Cash,False,7.9,True,2026-01
O008758,2026-06-16,C02064,R0023,Chennai,Desserts,865.0,40,49,825.0,58,4.3,Delivered,Card,True,7.3,False,2026-06
O008759,2026-03-04,C01834,R0197,Delhi NCR,Burgers,574.0,0,39,574.0,50,3.5,Delivered,Cash,False,8.7,False,2026-03
O008760,2026-01-05,C00425,R0053,Bengaluru,South Indian,263.0,60,0,203.0,31,4.4,Delivered,UPI,True,1.5,True,2026-01
O008761,2026-05-01,C02512,R0113,Mumbai,South Indian,785.0,60,19,725.0,53,5.0,Delivered,UPI,True,6.1,False,2026-05
O008762,2026-03-31,C00724,R0242,Delhi NCR,Biryani,294.0,20,29,274.0,44,4.4,Delivered,Card,True,1.8,True,2026-03
O008763,2026-04-17,C01822,R0133,Mumbai,Chinese,1322.0,40,39,1282.0,21,3.7,Delivered,UPI,True,1.6,True,2026-04
O008764,2026-06-29,C00794,R0018,Mumbai,North Indian,488.0,100,19,388.0,37,4.8,Delivered,Wallet,True,1.8,False,2026-06
O008765,2026-01-16,C00177,R0017,Delhi NCR,Healthy,308.0,40,19,268.0,70,4.4,Delivered,UPI,True,14.9,True,2026-01
O008766,2026-04-09,C02591,R0186,Pune,Burgers,685.0,40,0,645.0,35,3.6,Delivered,Card,True,2.3,False,2026-04
O008767,2026-06-15,C02557,R0195,Delhi NCR,Chinese,448.0,80,0,368.0,28,4.6,Delivered,UPI,True,2.4,False,2026-06
O008768,2026-02-22,C01586,R0107,Hyderabad,Pizza,384.0,40,0,344.0,30,3.8,Delivered,Card,True,5.1,True,2026-02
O008769,2026-03-18,C01679,R0113,Mumbai,South Indian,384.0,20,29,364.0,44,,Cancelled,Wallet,True,5.6,False,2026-03
O008770,2026-04-03,C00564,R0122,Pune,Healthy,504.0,20,19,484.0,57,3.6,Delivered,UPI,True,4.2,False,2026-04
O008771,2026-06-30,C02281,R0200,Mumbai,Biryani,377.0,0,29,377.0,39,3.9,Delivered,UPI,False,0.4,False,2026-06
O008772,2026-06-23,C02539,R0184,Hyderabad,North Indian,391.0,20,0,371.0,25,4.2,Delivered,Cash,True,1.6,False,2026-06
O008773,2026-04-08,C01017,R0168,Pune,Biryani,462.0,0,29,462.0,22,4.7,Delivered,UPI,False,1.5,False,2026-04
O008774,2026-04-08,C00444,R0087,Bengaluru,Healthy,290.0,20,19,270.0,20,4.2,Delivered,Card,True,1.0,False,2026-04
O008775,2026-05-23,C02068,R0215,Chennai,Desserts,595.0,60,39,535.0,37,3.8,Delivered,Card,True,4.1,True,2026-05
O008776,2026-02-28,C00111,R0002,Bengaluru,Desserts,706.0,0,0,706.0,30,3.4,Delivered,Wallet,False,2.8,False,2026-02
O008777,2026-06-27,C02535,R0121,Bengaluru,Biryani,312.0,60,19,252.0,36,4.1,Delivered,UPI,True,4.6,False,2026-06
O008778,2026-05-17,C00089,R0103,Delhi NCR,Chinese,529.0,40,19,489.0,35,3.7,Delivered,UPI,True,2.3,False,2026-05
O008779,2026-01-26,C01142,R0149,Mumbai,Chinese,297.0,0,29,297.0,49,4.1,Delivered,Card,False,10.6,True,2026-01
O008780,2026-01-03,C02482,R0180,Hyderabad,Burgers,746.0,60,29,686.0,28,3.7,Delivered,Cash,True,2.8,False,2026-01
O008781,2026-04-10,C01942,R0152,Chennai,North Indian,724.0,40,0,684.0,27,3.9,Delivered,UPI,True,3.3,False,2026-04
O008782,2026-02-16,C00072,R0053,Hyderabad,South Indian,244.0,0,29,244.0,52,4.6,Delivered,UPI,False,3.8,False,2026-02
O008783,2026-01-05,C00822,R0166,Chennai,Burgers,787.0,100,39,687.0,37,4.4,Delivered,Cash,True,2.7,True,2026-01
O008784,2026-03-03,C00816,R0148,Pune,Biryani,707.0,40,29,667.0,42,3.6,Delivered,Cash,True,3.2,False,2026-03
O008785,2026-03-25,C00404,R0050,Delhi NCR,Biryani,328.0,0,0,328.0,45,4.1,Delivered,UPI,False,2.3,False,2026-03
O008786,2026-05-13,C01699,R0167,Delhi NCR,Healthy,439.0,20,19,419.0,32,3.9,Delivered,Cash,True,4.8,False,2026-05
O008787,2026-05-18,C00251,R0060,Hyderabad,Healthy,507.0,0,0,507.0,50,3.7,Delivered,UPI,False,4.3,False,2026-05
O008788,2026-03-21,C02917,R0114,Chennai,South Indian,714.0,0,29,714.0,33,4.7,Delivered,UPI,False,3.0,False,2026-03
O008789,2026-03-04,C02043,R0219,Delhi NCR,North Indian,343.0,20,19,323.0,26,3.7,Delivered,Card,True,1.2,False,2026-03
O008790,2026-01-25,C01596,R0108,Mumbai,Chinese,476.0,80,39,396.0,27,3.9,Delivered,UPI,True,1.8,False,2026-01
O008791,2026-02-13,C01634,R0039,Pune,Chinese,545.0,40,19,505.0,21,,Cancelled,Card,True,1.6,False,2026-02
O008792,2026-06-02,C01954,R0071,Bengaluru,Desserts,497.0,20,29,477.0,44,4.2,Delivered,UPI,True,4.7,False,2026-06
O008793,2026-06-07,C00868,R0128,Mumbai,Biryani,439.0,0,39,439.0,39,3.5,Delivered,Wallet,False,0.8,False,2026-06
O008794,2026-01-14,C01891,R0033,Pune,Chinese,494.0,20,39,474.0,48,4.1,Delivered,Card,True,3.3,True,2026-01
O008795,2026-03-27,C00896,R0157,Mumbai,Healthy,671.0,0,29,671.0,47,5.0,Delivered,UPI,False,2.6,False,2026-03
O008796,2026-06-20,C00256,R0074,Delhi NCR,South Indian,658.0,40,29,618.0,55,4.7,Delivered,Card,True,14.3,False,2026-06
O008797,2026-06-05,C01932,R0010,Delhi NCR,South Indian,333.0,60,19,273.0,42,,Rejected,UPI,True,4.1,False,2026-06
O008798,2026-01-19,C01112,R0204,Mumbai,Pizza,623.0,0,19,623.0,56,4.7,Delivered,UPI,False,2.5,True,2026-01
O008799,2026-04-12,C00873,R0195,Delhi NCR,Chinese,326.0,0,0,326.0,30,3.7,Delivered,UPI,False,4.3,False,2026-04
O008800,2026-06-19,C00492,R0131,Delhi NCR,South Indian,563.0,0,29,563.0,53,4.0,Delivered,UPI,False,2.4,False,2026-06
O008801,2026-01-20,C02384,R0205,Hyderabad,Burgers,464.0,40,19,424.0,23,3.6,Delivered,Cash,True,0.9,True,2026-01
O008802,2026-03-20,C01562,R0109,Bengaluru,Biryani,359.0,20,39,339.0,29,3.9,Delivered,Cash,True,1.5,True,2026-03
O008803,2026-05-19,C01431,R0159,Pune,South Indian,523.0,60,0,463.0,57,4.2,Delivered,UPI,True,5.3,True,2026-05
O008804,2026-04-08,C00633,R0027,Chennai,Desserts,474.0,0,0,474.0,24,4.0,Delivered,UPI,False,1.3,False,2026-04
O008805,2026-05-01,C01313,R0198,Delhi NCR,Desserts,1034.0,0,49,1034.0,37,4.5,Delivered,UPI,False,3.5,False,2026-05
O008806,2026-06-01,C00362,R0027,Hyderabad,Desserts,405.0,0,29,405.0,36,4.3,Delivered,UPI,False,1.8,False,2026-06
O008807,2026-01-17,C01465,R0227,Bengaluru,Pizza,821.0,0,29,821.0,34,3.7,Delivered,Cash,False,2.2,True,2026-01
O008808,2026-06-05,C00919,R0111,Delhi NCR,Biryani,617.0,40,29,577.0,19,4.6,Delivered,Card,True,0.5,False,2026-06
O008809,2026-02-19,C00894,R0009,Mumbai,Pizza,370.0,0,29,370.0,27,3.6,Delivered,UPI,False,4.6,True,2026-02
O008810,2026-01-10,C02685,R0245,Mumbai,Healthy,771.0,0,19,771.0,40,4.2,Delivered,UPI,False,2.3,True,2026-01
O008811,2026-05-29,C01247,R0006,Bengaluru,Biryani,392.0,100,39,292.0,37,4.4,Delivered,Card,True,0.9,False,2026-05
O008812,2026-02-27,C00747,R0134,Chennai,Burgers,340.0,100,19,240.0,47,4.6,Delivered,UPI,True,1.6,False,2026-02
O008813,2026-06-11,C01148,R0232,Hyderabad,Desserts,579.0,0,0,579.0,45,4.0,Delivered,UPI,False,2.3,False,2026-06
O008814,2026-04-05,C02731,R0026,Chennai,Biryani,310.0,60,29,250.0,33,4.0,Delivered,Cash,True,2.3,False,2026-04
O008815,2026-04-17,C01003,R0043,Hyderabad,Healthy,459.0,100,0,359.0,48,4.9,Delivered,Card,True,1.5,False,2026-04
O008816,2026-06-20,C02022,R0019,Hyderabad,North Indian,832.0,40,0,792.0,31,4.0,Delivered,Wallet,True,0.8,False,2026-06
O008817,2026-05-19,C01007,R0016,Delhi NCR,Burgers,467.0,60,39,407.0,36,4.6,Delivered,Card,True,3.2,False,2026-05
O008818,2026-02-02,C02741,R0105,Bengaluru,Healthy,575.0,100,29,475.0,49,4.1,Delivered,UPI,True,13.3,False,2026-02
O008819,2026-02-15,C00215,R0023,Bengaluru,Desserts,753.0,60,0,693.0,31,4.2,Delivered,Card,True,1.9,True,2026-02
O008820,2026-05-09,C02166,R0203,Delhi NCR,Pizza,308.0,80,29,228.0,36,,Cancelled,Wallet,True,1.7,False,2026-05
O008821,2026-05-29,C00227,R0208,Delhi NCR,Chinese,615.0,0,29,615.0,48,,Rejected,Wallet,False,6.8,False,2026-05
O008822,2026-03-03,C00891,R0157,Hyderabad,Healthy,440.0,0,29,440.0,36,4.5,Delivered,UPI,False,2.3,False,2026-03
O008823,2026-03-28,C02492,R0166,Hyderabad,Burgers,455.0,0,0,455.0,32,4.0,Delivered,UPI,False,2.9,False,2026-03
O008824,2026-03-14,C02597,R0059,Bengaluru,Healthy,854.0,0,39,854.0,49,4.5,Delivered,Card,False,4.0,False,2026-03
O008825,2026-01-01,C02877,R0241,Delhi NCR,Biryani,751.0,40,19,711.0,45,,Cancelled,UPI,True,7.8,False,2026-01
O008826,2026-01-21,C01632,R0048,Chennai,Desserts,486.0,0,39,486.0,50,4.1,Delivered,UPI,False,6.0,True,2026-01
O008827,2026-01-22,C02027,R0148,Mumbai,Biryani,783.0,0,29,783.0,33,3.4,Delivered,Cash,False,2.4,False,2026-01
O008828,2026-01-04,C01461,R0021,Hyderabad,Biryani,766.0,20,0,746.0,26,4.8,Delivered,UPI,True,4.4,True,2026-01
O008829,2026-03-06,C00012,R0156,Mumbai,Healthy,276.0,0,0,276.0,48,4.6,Delivered,Wallet,False,3.8,False,2026-03
O008830,2026-06-28,C01146,R0178,Delhi NCR,Burgers,698.0,0,0,698.0,38,,Rejected,UPI,False,8.1,False,2026-06
O008831,2026-03-04,C02537,R0033,Bengaluru,Chinese,648.0,100,39,548.0,34,4.8,Delivered,UPI,True,2.8,False,2026-03
O008832,2026-05-23,C02627,R0114,Delhi NCR,South Indian,478.0,0,29,478.0,39,4.4,Delivered,Card,False,1.4,False,2026-05
O008833,2026-02-05,C01574,R0040,Bengaluru,Healthy,374.0,0,19,374.0,18,,Cancelled,UPI,False,1.2,False,2026-02
O008834,2026-01-29,C01304,R0218,Hyderabad,South Indian,662.0,80,0,582.0,53,3.5,Delivered,Wallet,True,13.5,False,2026-01
O008835,2026-06-29,C00742,R0182,Delhi NCR,Pizza,378.0,40,19,338.0,18,5.0,Delivered,UPI,True,3.5,False,2026-06
O008836,2026-06-23,C01361,R0010,Mumbai,South Indian,314.0,0,0,314.0,31,3.7,Delivered,UPI,False,3.3,False,2026-06
O008837,2026-03-10,C02216,R0162,Bengaluru,Biryani,403.0,0,19,403.0,47,3.9,Delivered,UPI,False,2.7,False,2026-03
